normal_score,corrupted_score
843.181498338985,2390.7584763788786
716.9042826710022,2209.4687679344834
1076.1893816625952,2652.764771809476
470.679114823241,2024.1441352869183
1020.8601071300931,2440.291868045817
740.6074178621291,3048.2879568828403
398.55112049608647,2367.752409356406
679.014284575013,2258.1166662413852
707.3957874440125,2030.7195181515676
615.2947345699982,2039.252312314188
503.93759893463033,2369.0716980609814
403.18499495362346,1826.7323219178904
542.1081313024532,1811.9520399772873
455.61860376249786,1661.926238568796
414.0049462668051,3536.106650589364
462.61096068224356,3494.0176729824807
491.29290749160197,2166.225103120443
512.244604411961,2021.9380260495261
550.6592074654452,1964.5921045743435
418.70284454312326,1875.3706062662752
468.8263043590878,2089.12430060012
446.20329738331674,1812.8214595674594
371.0811472583156,1651.7474871123811
539.3053094625864,1942.3419734915499
610.2475136531073,2000.4208215381195
501.0301147460607,2012.8194742122864
540.3748553860521,2123.007375699776
934.7055385051937,2559.4663457861834
426.2950846150587,1623.311133616017
424.78435971264673,1970.8566115542046
445.86047492848564,2004.6478171007086
572.6734928139286,2242.097455168051
424.87669429162236,2377.956092367203
548.1863693886454,1817.7170382478791
562.5196531987244,2282.0293827663227
766.8889359848105,3512.3677994524214
887.1687018438373,3001.9162180803937
608.4519320506657,2697.5378372805235
597.7533033626064,2818.2138106699035
632.4960620536156,2073.2641990776274
588.5744900365876,2843.6916869770776
555.9656667581926,2902.9449899834726
482.8056853279893,2155.3703114290706
692.6577325143443,2366.7920861339935
504.19793872618214,2740.5048461596816
667.948200617767,2234.17725189143
707.0596374996802,2384.9471467373214
426.0452068913049,2015.8478479801317
498.5914395654249,3882.43786477846
480.73813064239846,2920.765126868017
670.1560922548352,2821.9580627065525
716.1799096554439,2959.8104042226228
885.7234600835375,2733.454549382358
602.6161587040145,2602.6582403020025
674.019525647901,2655.0950453246505
830.1709046367934,3103.9738830191363
726.7623891462425,2851.3874025109303
904.6075026786184,2897.2757170412774
650.0535282094733,2528.19649749591
729.3814152162586,3193.5389762024392
697.1251757492037,2717.3171101403536
455.7525802845374,2207.5491506331687
451.91769708435794,2312.171078564783
418.747958716586,1875.6711151665836
702.1797778734915,2383.0755451272357
442.85398143809107,1949.0819600684385
564.8111354786064,2185.596463794353
562.4732136002851,2933.13751761764
568.7257268504837,2937.003385689097
572.073499851087,2788.653889799478
493.3643287844761,2115.106046893671
496.55943627289406,2189.4614233300654
531.8807334201279,3261.443059219615
527.0227033831873,2650.0154209434627
568.5691556397732,2565.9132399203536
620.9299667027562,2770.283114003007
562.1350621296782,2246.4480885272624
729.980659804386,3894.207756030331
743.8949419607245,4146.89971864366
744.7825309275088,3991.7584861575574
536.9436235148253,2007.9785565848692
612.0691868674094,2790.6727112241815
747.9129819374043,2164.8198530366926
369.90940455924016,2246.802298620001
460.0273792421155,2056.275339343945
647.5114813555815,3835.690511569696
538.400133119794,3544.000406064901
