coverage,risk,threshold
0.04170444242973708,0.07971014492753623,0.11648528819024585
0.042006648534300396,0.07913669064748201,0.1167875856509472
0.042308854638863705,0.07857142857142857,0.11708988311164853
0.04261106074342702,0.07801418439716312,0.11819830713422007
0.04291326684799033,0.07746478873239436,0.11819830713422007
0.043215472952553645,0.08391608391608392,0.11850060459492141
0.043517679057116954,0.09027777777777778,0.12001209189842806
0.04381988516168027,0.0896551724137931,0.12041515517936315
0.04412209126624358,0.0958904109589041,0.12061668681983072
0.044424297370806894,0.09523809523809523,0.12101975010076582
0.0447265034753702,0.0945945945945946,0.1211205159209996
0.04502870957993352,0.09395973154362416,0.12122128174123337
0.04533091568449683,0.1,0.12142281338170093
0.04563312178906014,0.09933774834437085,0.12222893994357115
0.04593532789362345,0.09868421052631579,0.12243047158403869
0.04623753399818677,0.09803921568627451,0.12273276904474002
0.046539740102750075,0.09740259740259741,0.12343812978637647
0.04684194620731339,0.0967741935483871,0.12374042724707779
0.0471441523118767,0.09615384615384616,0.12414349052801289
0.047446358416440015,0.09554140127388536,0.12464731962918178
0.047748564521003324,0.0949367088607595,0.12474808544941555
0.04805077062556664,0.09433962264150944,0.1259572752922209
0.04835297673012995,0.09375,0.12646110439338976
0.048655182834693264,0.09316770186335403,0.12646110439338976
0.04895738893925657,0.09259259259259259,0.12686416767432487
0.04925959504381989,0.09202453987730061,0.12696493349455865
0.0495618011483832,0.0975609756097561,0.12756952841596134
0.04986400725294651,0.09696969696969697,0.12777106005642888
0.05016621335750982,0.0963855421686747,0.12898024989923418
0.05046841946207314,0.10179640718562874,0.12918178153970172
0.050770625566636446,0.10714285714285714,0.12918178153970172
0.05107283167119976,0.10650887573964497,0.1293833131801693
0.05137503777576307,0.10588235294117647,0.1297863764611044
0.051677243880326386,0.10526315789473684,0.13018943974203948
0.051979449984889695,0.10465116279069768,0.13029020556227328
0.05228165608945301,0.10404624277456648,0.13049173720274082
0.05258386219401632,0.10344827586206896,0.13069326884320837
0.052886068298579635,0.10285714285714286,0.13079403466344217
0.05318827440314294,0.10227272727272728,0.13210399032648126
0.05349048050770626,0.1016949152542373,0.13220475614671504
0.05379268661226957,0.10112359550561797,0.1323055219669488
0.05409489271683288,0.1005586592178771,0.13260781942765013
0.05439709882139619,0.1,0.13260781942765013
0.05469930492595951,0.09944751381215469,0.13270858524788393
0.055001511030522816,0.0989010989010989,0.1333131801692866
0.05530371713508613,0.10382513661202186,0.13351471180975413
0.05560592323964944,0.10326086956521739,0.1336154776299879
0.055908129344212756,0.10270270270270271,0.13432083837162434
0.056210335448776065,0.10215053763440861,0.1345223700120919
0.05651254155333938,0.10160427807486631,0.13482466747279323
0.05681474765790269,0.10106382978723404,0.13542926239419587
0.057116953762466005,0.10052910052910052,0.1370415155179363
0.057419159867029314,0.1,0.13764611043933897
0.05772136597159263,0.09947643979057591,0.13835147118097538
0.05802357207615594,0.09895833333333333,0.1383514711809754
0.058325778180719254,0.09844559585492228,0.1383514711809754
0.05862798428528256,0.10309278350515463,0.13845223700120918
0.05893019038984588,0.10256410256410256,0.13875453446191052
0.05923239649440919,0.10204081632653061,0.1388553002821443
0.0595346025989725,0.10152284263959391,0.13925836356307938
0.05983680870353581,0.10101010101010101,0.1392583635630794
0.06013901480809913,0.10552763819095477,0.1392583635630794
0.060441220912662436,0.105,0.13956066102378073
0.06074342701722575,0.1044776119402985,0.13986295848448208
0.06104563312178906,0.10396039603960396,0.1401652559451834
0.061347839226352376,0.10344827586206896,0.1404675534058847
0.061650045330915684,0.10294117647058823,0.1404675534058847
0.061952251435479,0.1024390243902439,0.14066908504635228
0.06225445754004231,0.10194174757281553,0.14076985086658605
0.06255666364460562,0.10144927536231885,0.14117291414752117
0.06285886974916893,0.10576923076923077,0.14127367996775494
0.06316107585373225,0.10526315789473684,0.14157597742845626
0.06346328195829556,0.10476190476190476,0.14268440145102781
0.06376548806285887,0.10426540284360189,0.14318823055219668
0.06406769416742218,0.10377358490566038,0.14338976219266422
0.0643699002719855,0.10328638497652583,0.14349052801289805
0.06467210637654881,0.102803738317757,0.14419588875453446
0.06497431248111211,0.10232558139534884,0.14419588875453446
0.06527651858567543,0.10648148148148148,0.14500201531640466
0.06557872469023875,0.11059907834101383,0.14540507859733978
0.06588093079480206,0.11009174311926606,0.14560661023780733
0.06618313689936536,0.1095890410958904,0.14580814187827487
0.06648534300392868,0.10909090909090909,0.14641273679967756
